Wavenumber;Absorbance
3337.51;2.41
3337.75;2.41
3337.99;2.41
3338.23;2.41
3338.47;2.41
3338.71;2.41
3338.95;2.41
3339.20;2.41
3339.44;2.41
3339.68;2.41
3339.92;2.41
3340.16;2.41
3340.40;2.41
3340.64;2.41
3340.88;2.42
3341.12;2.42
3341.37;2.42
3341.61;2.42
3341.85;2.42
3342.09;2.42
3342.33;2.42
3342.57;2.42
3342.81;2.42
3343.05;2.42
3343.29;2.42
3343.53;2.42
3343.78;2.42
3344.02;2.42
3344.26;2.42
3344.50;2.42
3344.74;2.42
3344.98;2.42
3345.22;2.42
3345.46;2.43
3345.70;2.43
3345.95;2.43
3346.19;2.43
3346.43;2.43
3346.67;2.43
3346.91;2.43
3347.15;2.43
3347.39;2.43
3347.63;2.43
3347.87;2.43
3348.12;2.43
3348.36;2.44
3348.60;2.44
3348.84;2.44
3349.08;2.44
3349.32;2.44
3349.56;2.44
3349.80;2.44
3350.04;2.44
3350.28;2.44
3350.53;2.44
3350.77;2.44
3351.01;2.44
3351.25;2.44
3351.49;2.45
3351.73;2.45
3351.97;2.45
3352.21;2.45
3352.45;2.45
3352.70;2.45
3352.94;2.45
3353.18;2.45
3353.42;2.46
3353.66;2.46
3353.90;2.46
3354.14;2.46
3354.38;2.46
3354.62;2.46
3354.86;2.46
3355.11;2.46
3355.35;2.46
3355.59;2.46
3355.83;2.46
3356.07;2.46
3356.31;2.46
3356.55;2.46
3356.79;2.46
3357.03;2.46
3357.28;2.46
3357.52;2.46
3357.76;2.46
3358.00;2.46
3358.24;2.46
3358.48;2.46
3358.72;2.47
3358.96;2.47
3359.20;2.47
3359.44;2.47
3359.69;2.47
3359.93;2.47
3360.17;2.47
3360.41;2.47
3360.65;2.47
3360.89;2.47
3361.13;2.47
3361.37;2.47
3361.61;2.47
3361.86;2.47
3362.10;2.47
3362.34;2.47
3362.58;2.47
3362.82;2.47
3363.06;2.47
3363.30;2.47
3363.54;2.46
3363.78;2.46
3364.03;2.46
3364.27;2.46
3364.51;2.46
3364.75;2.46
3364.99;2.46
3365.23;2.46
3365.47;2.45
3365.71;2.45
3365.95;2.45
3366.19;2.45
3366.44;2.45
3366.68;2.45
3366.92;2.45
3367.16;2.45
3367.40;2.45
3367.64;2.45
3367.88;2.45
3368.12;2.45
3368.36;2.44
3368.61;2.44
3368.85;2.44
3369.09;2.44
3369.33;2.44
3369.57;2.44
3369.81;2.44
3370.05;2.43
3370.29;2.43
3370.53;2.43
3370.77;2.43
3371.02;2.43
3371.26;2.43
3371.50;2.43
3371.74;2.43
3371.98;2.42
3372.22;2.42
3372.46;2.42
3372.70;2.42
3372.94;2.42
3373.19;2.41
3373.43;2.41
3373.67;2.41
3373.91;2.41
3374.15;2.41
3374.39;2.41
3374.63;2.40
3374.87;2.40
3375.11;2.40
3375.35;2.40
3375.60;2.40
3375.84;2.40
3376.08;2.40
3376.32;2.40
3376.56;2.40
3376.80;2.40
3377.04;2.40
3377.28;2.40
3377.52;2.40
3377.77;2.40
3378.01;2.40
3378.25;2.39
3378.49;2.39
3378.73;2.39
3378.97;2.39
3379.21;2.39
3379.45;2.39
3379.69;2.39
3379.94;2.39
3380.18;2.39
3380.42;2.39
3380.66;2.39
3380.90;2.38
3381.14;2.38
3381.38;2.38
3381.62;2.38
3381.86;2.38
3382.10;2.38
3382.35;2.38
3382.59;2.38
3382.83;2.38
3383.07;2.38
3383.31;2.38
3383.55;2.38
3383.79;2.38
3384.03;2.38
3384.27;2.38
3384.52;2.37
3384.76;2.37
3385.00;2.37
3385.24;2.37
3385.48;2.37
3385.72;2.37
3385.96;2.38
3386.20;2.38
3386.44;2.38
3386.68;2.38
3386.93;2.38
3387.17;2.38
3387.41;2.38
3387.65;2.38
3387.89;2.38
3388.13;2.38
3388.37;2.37
3388.61;2.37
3388.85;2.37
3389.10;2.37
3389.34;2.37
3389.58;2.37
3389.82;2.37
3390.06;2.37
3390.30;2.37
3390.54;2.37
3390.78;2.37
3391.02;2.37
3391.27;2.37
3391.51;2.37
3391.75;2.37
3391.99;2.37
3392.23;2.37
3392.47;2.37
3392.71;2.37
3392.95;2.37
3393.19;2.37
3393.43;2.37
3393.68;2.37
3393.92;2.37
3394.16;2.37
3394.40;2.37
3394.64;2.37
3394.88;2.37
3395.12;2.37
3395.36;2.37
3395.60;2.37
3395.85;2.37
3396.09;2.37
3396.33;2.37
3396.57;2.37
3396.81;2.37
3397.05;2.37
3397.29;2.37
3397.53;2.37
3397.77;2.37
3398.01;2.37
3398.26;2.37
3398.50;2.37
3398.74;2.37
3398.98;2.37
3399.22;2.37
3399.46;2.37
3399.70;2.37
3399.94;2.37
3400.18;2.37
3400.43;2.37
3400.67;2.37
3400.91;2.37
3401.15;2.37
3401.39;2.37
3401.63;2.37
3401.87;2.37
3402.11;2.37
3402.35;2.37
3402.59;2.37
3402.84;2.37
3403.08;2.37
3403.32;2.37
3403.56;2.37
3403.80;2.37
3404.04;2.37
3404.28;2.37
3404.52;2.37
3404.76;2.37
3405.01;2.37
3405.25;2.37
3405.49;2.37
3405.73;2.37
3405.97;2.37
3406.21;2.37
3406.45;2.37
3406.69;2.38
3406.93;2.38
3407.18;2.38
3407.42;2.38
3407.66;2.38
3407.90;2.38
3408.14;2.38
3408.38;2.37
3408.62;2.37
3408.86;2.37
3409.10;2.37
3409.34;2.37
3409.59;2.37
3409.83;2.37
3410.07;2.37
3410.31;2.37
3410.55;2.38
3410.79;2.38
3411.03;2.38
3411.27;2.38
3411.51;2.38
3411.76;2.38
3412.00;2.38
3412.24;2.38
3412.48;2.38
3412.72;2.38
3412.96;2.38
3413.20;2.38
3413.44;2.38
3413.68;2.38
3413.93;2.38
3414.17;2.38
3414.41;2.38
3414.65;2.38
3414.89;2.37
3415.13;2.37
3415.37;2.37
3415.61;2.37
3415.85;2.37
3416.09;2.37
3416.34;2.37
3416.58;2.37
3416.82;2.37
3417.06;2.37
3417.30;2.37
3417.54;2.37
3417.78;2.37
3418.02;2.37
3418.26;2.37
3418.51;2.37
3418.75;2.37
3418.99;2.37
3419.23;2.37
3419.47;2.37
3419.71;2.37
3419.95;2.36
3420.19;2.36
3420.43;2.36
3420.67;2.36
3420.92;2.36
3421.16;2.36
3421.40;2.36
3421.64;2.36
3421.88;2.36
3422.12;2.36
3422.36;2.36
3422.60;2.36
3422.84;2.36
3423.09;2.36
3423.33;2.36
3423.57;2.36
3423.81;2.35
3424.05;2.35
3424.29;2.35
3424.53;2.35
3424.77;2.35
3425.01;2.35
3425.25;2.35
3425.50;2.35
3425.74;2.35
3425.98;2.35
3426.22;2.35
3426.46;2.35
3426.70;2.35
3426.94;2.34
3427.18;2.34
3427.42;2.34
3427.67;2.34
3427.91;2.34
3428.15;2.34
3428.39;2.34
3428.63;2.34
3428.87;2.34
3429.11;2.34
3429.35;2.34
3429.59;2.34
3429.83;2.34
3430.08;2.34
3430.32;2.34
3430.56;2.34
3430.80;2.34
3431.04;2.33
3431.28;2.33
3431.52;2.33
3431.76;2.33
3432.00;2.33
3432.25;2.33
3432.49;2.33
3432.73;2.33
3432.97;2.33
3433.21;2.33
3433.45;2.33
3433.69;2.33
3433.93;2.33
3434.17;2.33
3434.42;2.33
3434.66;2.33
3434.90;2.32
3435.14;2.32
3435.38;2.32
3435.62;2.32
3435.86;2.32
3436.10;2.32
3436.34;2.32
3436.58;2.32
3436.83;2.32
3437.07;2.32
3437.31;2.32
3437.55;2.32
3437.79;2.32
3438.03;2.32
3438.27;2.32
3438.51;2.32
3438.75;2.32
3439.00;2.32
3439.24;2.32
3439.48;2.32
3439.72;2.32
3439.96;2.32
3440.20;2.32
3440.44;2.32
3440.68;2.32
3440.92;2.32
3441.17;2.32
3441.41;2.32
3441.65;2.32
3441.89;2.32
3442.13;2.31
3442.37;2.31
3442.61;2.31
3442.85;2.31
3443.09;2.31
3443.33;2.31
3443.58;2.31
3443.82;2.31
3444.06;2.31
3444.30;2.31
3444.54;2.31
3444.78;2.31
3445.02;2.31
3445.26;2.31
3445.50;2.31
3445.75;2.31
3445.99;2.31
3446.23;2.31
3446.47;2.31
3446.71;2.31
3446.95;2.31
3447.19;2.31
3447.43;2.31
3447.67;2.31
3447.91;2.31
3448.16;2.31
3448.40;2.31
3448.64;2.31
3448.88;2.31
3449.12;2.31
3449.36;2.31
3449.60;2.31
3449.84;2.31
3450.08;2.31
3450.33;2.31
3450.57;2.31
3450.81;2.31
3451.05;2.31
3451.29;2.31
3451.53;2.31
3451.77;2.31
3452.01;2.31
3452.25;2.31
3452.49;2.31
3452.74;2.31
3452.98;2.31
3453.22;2.31
3453.46;2.31
3453.70;2.31
3453.94;2.31
3454.18;2.31
3454.42;2.31
3454.66;2.31
3454.91;2.32
3455.15;2.32
3455.39;2.32
3455.63;2.32
3455.87;2.31
3456.11;2.31
3456.35;2.31
3456.59;2.31
3456.83;2.31
3457.08;2.31
3457.32;2.31
3457.56;2.31
3457.80;2.31
3458.04;2.31
3458.28;2.31
3458.52;2.31
3458.76;2.31
3459.00;2.31
3459.24;2.31
3459.49;2.31
3459.73;2.31
3459.97;2.31
3460.21;2.31
3460.45;2.31
3460.69;2.31
3460.93;2.31
3461.17;2.31
3461.41;2.31
3461.66;2.31
3461.90;2.31
3462.14;2.31
3462.38;2.31
3462.62;2.31
3462.86;2.31
3463.10;2.31
3463.34;2.31
3463.58;2.31
3463.82;2.31
3464.07;2.31
3464.31;2.31
3464.55;2.31
3464.79;2.31
3465.03;2.31
3465.27;2.31
3465.51;2.31
3465.75;2.31
3465.99;2.31
3466.24;2.31
3466.48;2.31
3466.72;2.31
3466.96;2.31
3467.20;2.32
3467.44;2.32
3467.68;2.32
3467.92;2.32
3468.16;2.32
3468.41;2.32
3468.65;2.32
3468.89;2.32
3469.13;2.31
3469.37;2.31
3469.61;2.31
3469.85;2.31
3470.09;2.31
3470.33;2.31
3470.57;2.31
3470.82;2.31
3471.06;2.31
3471.30;2.32
3471.54;2.32
3471.78;2.32
3472.02;2.32
3472.26;2.32
3472.50;2.32
3472.74;2.32
3472.99;2.32
3473.23;2.32
3473.47;2.32
3473.71;2.32
3473.95;2.32
3474.19;2.32
3474.43;2.32
3474.67;2.32
3474.91;2.32
3475.15;2.32
3475.40;2.32
3475.64;2.32
3475.88;2.32
3476.12;2.32
3476.36;2.32
3476.60;2.32
3476.84;2.32
3477.08;2.32
3477.32;2.31
3477.57;2.31
3477.81;2.31
3478.05;2.31
3478.29;2.31
3478.53;2.31
3478.77;2.31
3479.01;2.31
3479.25;2.31
3479.49;2.31
3479.73;2.31
3479.98;2.31
3480.22;2.31
3480.46;2.31
3480.70;2.31
3480.94;2.31
3481.18;2.31
3481.42;2.31
3481.66;2.31
3481.90;2.31
3482.15;2.31
3482.39;2.31
3482.63;2.31
3482.87;2.31
3483.11;2.31
3483.35;2.31
3483.59;2.31
3483.83;2.31
3484.07;2.32
3484.32;2.32
3484.56;2.32
3484.80;2.31
3485.04;2.31
3485.28;2.31
3485.52;2.31
3485.76;2.31
3486.00;2.31
3486.24;2.31
3486.48;2.31
3486.73;2.31
3486.97;2.31
3487.21;2.31
3487.45;2.31
3487.69;2.31
3487.93;2.31
3488.17;2.31
3488.41;2.31
3488.65;2.31
3488.90;2.31
3489.14;2.31
3489.38;2.31
3489.62;2.30
3489.86;2.30
3490.10;2.30
3490.34;2.30
3490.58;2.30
3490.82;2.30
3491.06;2.30
3491.31;2.30
3491.55;2.30
3491.79;2.30
3492.03;2.30
3492.27;2.30
3492.51;2.30
3492.75;2.30
3492.99;2.30
3493.23;2.30
3493.48;2.30
3493.72;2.30
3493.96;2.30
3494.20;2.30
3494.44;2.30
3494.68;2.30
3494.92;2.30
3495.16;2.29
3495.40;2.29
3495.65;2.29
3495.89;2.29
3496.13;2.29
3496.37;2.29
3496.61;2.29
3496.85;2.29
3497.09;2.29
3497.33;2.29
3497.57;2.29
3497.81;2.29
3498.06;2.29
3498.30;2.29
3498.54;2.29
3498.78;2.29
3499.02;2.29
3499.26;2.29
3499.50;2.29
3499.74;2.29
3499.98;2.29
3500.23;2.28
3500.47;2.28
3500.71;2.28
3500.95;2.28
3501.19;2.28
3501.43;2.28
3501.67;2.28
3501.91;2.28
3502.15;2.28
3502.39;2.28
3502.64;2.28
3502.88;2.28
3503.12;2.28
3503.36;2.28
3503.60;2.28
3503.84;2.28
3504.08;2.28
3504.32;2.28
3504.56;2.28
3504.81;2.28
3505.05;2.28
3505.29;2.28
3505.53;2.28
3505.77;2.28
3506.01;2.28
3506.25;2.28
3506.49;2.28
3506.73;2.28
3506.98;2.28
3507.22;2.28
3507.46;2.27
3507.70;2.27
3507.94;2.27
3508.18;2.27
3508.42;2.27
3508.66;2.27
3508.90;2.27
3509.14;2.27
3509.39;2.27
3509.63;2.27
3509.87;2.27
3510.11;2.27
3510.35;2.27
3510.59;2.27
3510.83;2.27
3511.07;2.27
3511.31;2.27
3511.56;2.27
3511.80;2.27
3512.04;2.27
3512.28;2.26
3512.52;2.26
3512.76;2.26
3513.00;2.26
3513.24;2.26
3513.48;2.26
3513.72;2.26
3513.97;2.26
3514.21;2.26
3514.45;2.26
3514.69;2.26
3514.93;2.26
3515.17;2.26
3515.41;2.26
3515.65;2.26
3515.89;2.26
3516.14;2.26
3516.38;2.26
3516.62;2.26
3516.86;2.26
3517.10;2.26
3517.34;2.26
3517.58;2.26
3517.82;2.26
3518.06;2.26
3518.30;2.26
3518.55;2.26
3518.79;2.26
3519.03;2.26
3519.27;2.26
3519.51;2.26
3519.75;2.26
3519.99;2.26
3520.23;2.25
3520.47;2.25
3520.72;2.25
3520.96;2.25
3521.20;2.25
3521.44;2.25
3521.68;2.25
3521.92;2.25
3522.16;2.25
3522.40;2.25
3522.64;2.25
3522.89;2.25
3523.13;2.25
3523.37;2.25
3523.61;2.25
3523.85;2.25
3524.09;2.25
3524.33;2.25
3524.57;2.25
3524.81;2.25
3525.05;2.25
3525.30;2.25
3525.54;2.25
3525.78;2.25
3526.02;2.25
3526.26;2.25
3526.50;2.25
3526.74;2.25
3526.98;2.25
3527.22;2.25
3527.47;2.25
3527.71;2.25
3527.95;2.25
3528.19;2.25
3528.43;2.25
3528.67;2.25
3528.91;2.25
3529.15;2.25
3529.39;2.25
3529.63;2.25
3529.88;2.25
3530.12;2.25
3530.36;2.25
3530.60;2.25
3530.84;2.25
3531.08;2.25
3531.32;2.25
3531.56;2.25
3531.80;2.25
3532.05;2.25
3532.29;2.25
3532.53;2.25
3532.77;2.25
3533.01;2.25
3533.25;2.25
3533.49;2.25
3533.73;2.26
3533.97;2.26
3534.22;2.26
3534.46;2.26
3534.70;2.26
3534.94;2.26
3535.18;2.26
3535.42;2.26
3535.66;2.26
3535.90;2.26
3536.14;2.26
3536.38;2.26
3536.63;2.26
3536.87;2.26
3537.11;2.26
3537.35;2.26
3537.59;2.26
3537.83;2.26
3538.07;2.26
3538.31;2.26
3538.55;2.26
3538.80;2.26
3539.04;2.26
3539.28;2.26
3539.52;2.26
3539.76;2.27
3540.00;2.27
3540.24;2.27
3540.48;2.27
3540.72;2.27
3540.96;2.27
3541.21;2.27
3541.45;2.27
3541.69;2.27
3541.93;2.27
3542.17;2.27
3542.41;2.27
3542.65;2.27
3542.89;2.27
3543.13;2.27
3543.38;2.26
3543.62;2.26
3543.86;2.26
3544.10;2.26
3544.34;2.26
3544.58;2.27
3544.82;2.27
3545.06;2.27
3545.30;2.27
3545.54;2.27
3545.79;2.27
3546.03;2.27
3546.27;2.27
3546.51;2.27
3546.75;2.27
3546.99;2.27
3547.23;2.27
3547.47;2.27
3547.71;2.27
3547.96;2.27
3548.20;2.27
3548.44;2.27
3548.68;2.27
3548.92;2.27
3549.16;2.27
3549.40;2.27
3549.64;2.27
3549.88;2.27
3550.13;2.27
3550.37;2.27
3550.61;2.27
3550.85;2.27
3551.09;2.27
3551.33;2.27
3551.57;2.27
3551.81;2.27
3552.05;2.27
3552.29;2.27
3552.54;2.27
3552.78;2.27
3553.02;2.27
3553.26;2.27
3553.50;2.27
3553.74;2.27
3553.98;2.27
3554.22;2.27
3554.46;2.27
3554.71;2.27
3554.95;2.27
3555.19;2.27
3555.43;2.27
3555.67;2.27
3555.91;2.27
3556.15;2.27
3556.39;2.27
3556.63;2.27
3556.88;2.27
3557.12;2.27
3557.36;2.27
3557.60;2.27
3557.84;2.26
3558.08;2.26
3558.32;2.26
3558.56;2.26
3558.80;2.26
3559.04;2.26
3559.29;2.26
3559.53;2.26
3559.77;2.26
3560.01;2.26
3560.25;2.26
3560.49;2.26
3560.73;2.26
3560.97;2.26
3561.21;2.25
3561.46;2.25
3561.70;2.25
3561.94;2.25
3562.18;2.25
3562.42;2.25
3562.66;2.25
3562.90;2.25
3563.14;2.25
3563.38;2.25
3563.62;2.25
3563.87;2.24
3564.11;2.24
3564.35;2.24
3564.59;2.24
3564.83;2.24
3565.07;2.24
3565.31;2.24
3565.55;2.24
3565.79;2.24
3566.04;2.23
3566.28;2.23
3566.52;2.23
3566.76;2.23
3567.00;2.24
3567.24;2.24
3567.48;2.24
3567.72;2.24
3567.96;2.24
3568.20;2.24
3568.45;2.24
3568.69;2.24
3568.93;2.24
3569.17;2.24
3569.41;2.24
3569.65;2.24
3569.89;2.24
3570.13;2.23
3570.37;2.23
3570.62;2.23
3570.86;2.23
3571.10;2.23
3571.34;2.23
3571.58;2.23
3571.82;2.23
3572.06;2.23
3572.30;2.23
3572.54;2.23
3572.78;2.23
3573.03;2.23
3573.27;2.23
3573.51;2.23
3573.75;2.22
3573.99;2.22
3574.23;2.22
3574.47;2.22
3574.71;2.22
3574.95;2.22
3575.20;2.22
3575.44;2.22
3575.68;2.22
3575.92;2.22
3576.16;2.22
3576.40;2.22
3576.64;2.22
3576.88;2.22
3577.12;2.22
3577.37;2.22
3577.61;2.22
3577.85;2.22
3578.09;2.22
3578.33;2.21
3578.57;2.21
3578.81;2.21
3579.05;2.21
3579.29;2.21
3579.53;2.21
3579.78;2.21
3580.02;2.21
3580.26;2.21
3580.50;2.21
3580.74;2.21
3580.98;2.21
3581.22;2.20
3581.46;2.20
3581.70;2.20
3581.95;2.20
3582.19;2.20
3582.43;2.20
3582.67;2.20
3582.91;2.20
3583.15;2.20
3583.39;2.20
3583.63;2.19
3583.87;2.19
3584.12;2.19
3584.36;2.19
3584.60;2.19
3584.84;2.19
3585.08;2.19
3585.32;2.19
3585.56;2.18
3585.80;2.18
3586.04;2.18
3586.28;2.18
3586.53;2.18
3586.77;2.18
3587.01;2.18
3587.25;2.18
3587.49;2.18
3587.73;2.18
3587.97;2.18
3588.21;2.18
3588.45;2.18
3588.70;2.18
3588.94;2.18
3589.18;2.18
3589.42;2.18
3589.66;2.18
3589.90;2.18
3590.14;2.17
3590.38;2.17
3590.62;2.17
3590.86;2.17
3591.11;2.17
3591.35;2.17
3591.59;2.17
3591.83;2.17
3592.07;2.17
3592.31;2.17
3592.55;2.17
3592.79;2.16
3593.03;2.16
3593.28;2.16
3593.52;2.16
3593.76;2.16
3594.00;2.16
3594.24;2.16
3594.48;2.16
3594.72;2.16
3594.96;2.16
3595.20;2.16
3595.44;2.16
3595.69;2.16
3595.93;2.16
3596.17;2.16
3596.41;2.16
3596.65;2.16
3596.89;2.16
3597.13;2.15
3597.37;2.15
3597.61;2.15
3597.86;2.15
3598.10;2.15
3598.34;2.15
3598.58;2.15
3598.82;2.15
3599.06;2.15
3599.30;2.14
3599.54;2.14
3599.78;2.14
3600.03;2.14
3600.27;2.14
3600.51;2.14
3600.75;2.14
3600.99;2.14
3601.23;2.14
3601.47;2.14
3601.71;2.14
3601.95;2.14
3602.19;2.14
3602.44;2.14
3602.68;2.14
3602.92;2.14
3603.16;2.13
3603.40;2.13
3603.64;2.13
3603.88;2.13
3604.12;2.13
3604.36;2.13
3604.61;2.13
3604.85;2.13
3605.09;2.13
3605.33;2.13
3605.57;2.12
3605.81;2.12
3606.05;2.12
3606.29;2.12
3606.53;2.12
3606.77;2.12
3607.02;2.12
3607.26;2.12
3607.50;2.11
3607.74;2.11
3607.98;2.11
3608.22;2.11
3608.46;2.11
3608.70;2.11
3608.94;2.11
3609.19;2.11
3609.43;2.11
3609.67;2.11
3609.91;2.11
3610.15;2.11
3610.39;2.11
3610.63;2.11
3610.87;2.11
3611.11;2.11
3611.35;2.11
3611.60;2.11
3611.84;2.10
3612.08;2.10
3612.32;2.10
3612.56;2.10
3612.80;2.10
3613.04;2.10
3613.28;2.10
3613.52;2.10
3613.77;2.10
3614.01;2.10
3614.25;2.10
3614.49;2.10
3614.73;2.10
3614.97;2.10
3615.21;2.09
3615.45;2.09
3615.69;2.09
3615.94;2.09
3616.18;2.09
3616.42;2.09
3616.66;2.09
3616.90;2.09
3617.14;2.09
3617.38;2.09
3617.62;2.09
3617.86;2.09
3618.10;2.08
3618.35;2.08
3618.59;2.08
3618.83;2.08
3619.07;2.08
3619.31;2.08
3619.55;2.08
3619.79;2.08
3620.03;2.08
3620.27;2.08
3620.52;2.08
3620.76;2.08
3621.00;2.08
3621.24;2.08
3621.48;2.08
3621.72;2.08
3621.96;2.08
3622.20;2.08
3622.44;2.08
3622.68;2.08
3622.93;2.08
3623.17;2.07
3623.41;2.07
3623.65;2.07
3623.89;2.07
3624.13;2.07
3624.37;2.07
3624.61;2.07
3624.85;2.07
3625.10;2.07
3625.34;2.07
3625.58;2.06
3625.82;2.06
3626.06;2.06
3626.30;2.06
3626.54;2.06
3626.78;2.06
3627.02;2.06
3627.27;2.06
3627.51;2.06
3627.75;2.05
3627.99;2.05
3628.23;2.05
3628.47;2.05
3628.71;2.05
3628.95;2.06
3629.19;2.06
3629.43;2.06
3629.68;2.06
3629.92;2.06
3630.16;2.06
3630.40;2.06
3630.64;2.06
3630.88;2.06
3631.12;2.06
3631.36;2.05
3631.60;2.05
3631.85;2.05
3632.09;2.05
3632.33;2.05
3632.57;2.05
3632.81;2.05
3633.05;2.05
3633.29;2.05
3633.53;2.05
3633.77;2.05
3634.01;2.05
3634.26;2.05
3634.50;2.05
3634.74;2.05
3634.98;2.05
3635.22;2.05
3635.46;2.05
3635.70;2.05
3635.94;2.05
3636.18;2.04
3636.43;2.04
3636.67;2.04
3636.91;2.04
3637.15;2.04
3637.39;2.04
3637.63;2.04
3637.87;2.04
3638.11;2.04
3638.35;2.04
3638.59;2.04
3638.84;2.04
3639.08;2.04
3639.32;2.04
3639.56;2.04
3639.80;2.04
3640.04;2.04
3640.28;2.04
3640.52;2.04
3640.76;2.03
3641.01;2.03
3641.25;2.03
3641.49;2.03
3641.73;2.03
3641.97;2.03
3642.21;2.03
3642.45;2.03
3642.69;2.03
3642.93;2.03
3643.18;2.03
3643.42;2.03
3643.66;2.03
3643.90;2.03
3644.14;2.03
3644.38;2.03
3644.62;2.03
3644.86;2.02
3645.10;2.02
3645.34;2.02
3645.59;2.02
3645.83;2.02
3646.07;2.01
3646.31;2.01
3646.55;2.01
3646.79;2.01
3647.03;2.01
3647.27;2.01
3647.51;2.01
3647.76;2.01
3648.00;2.01
3648.24;2.01
3648.48;2.01
3648.72;2.01
3648.96;2.01
3649.20;2.01
3649.44;2.01
3649.68;2.01
3649.93;2.01
3650.17;2.01
3650.41;2.01
3650.65;2.01
3650.89;2.01
3651.13;2.02
3651.37;2.02
3651.61;2.02
3651.85;2.02
3652.09;2.02
3652.34;2.02
3652.58;2.02
3652.82;2.01
3653.06;2.01
3653.30;2.01
3653.54;2.01
3653.78;2.01
3654.02;2.01
3654.26;2.01
3654.51;2.01
3654.75;2.01
3654.99;2.01
3655.23;2.01
3655.47;2.01
3655.71;2.01
3655.95;2.01
3656.19;2.01
3656.43;2.01
3656.67;2.01
3656.92;2.01
3657.16;2.01
3657.40;2.01
3657.64;2.01
3657.88;2.01
3658.12;2.01
3658.36;2.01
3658.60;2.01
3658.84;2.00
3659.09;2.00
3659.33;2.00
3659.57;2.00
3659.81;2.00
3660.05;2.00
3660.29;2.00
3660.53;2.00
3660.77;2.00
3661.01;2.00
3661.25;2.00
3661.50;2.00
3661.74;2.00
3661.98;2.00
3662.22;2.00
3662.46;2.00
3662.70;2.00
3662.94;2.00
3663.18;2.00
3663.42;2.00
3663.67;2.00
3663.91;2.00
3664.15;2.00
3664.39;2.00
3664.63;2.00
3664.87;2.00
3665.11;2.00
3665.35;2.00
3665.59;2.00
3665.83;1.99
3666.08;1.99
3666.32;1.99
3666.56;1.99
3666.80;1.99
3667.04;1.99
3667.28;1.99
3667.52;1.99
3667.76;1.99
3668.00;1.99
3668.25;1.98
3668.49;1.98
3668.73;1.98
3668.97;1.98
3669.21;1.98
3669.45;1.98
3669.69;1.98
3669.93;1.98
3670.17;1.98
3670.42;1.98
3670.66;1.99
3670.90;1.99
3671.14;1.99
3671.38;1.99
3671.62;1.99
3671.86;1.99
3672.10;1.99
3672.34;1.98
3672.58;1.98
3672.83;1.98
3673.07;1.98
3673.31;1.98
3673.55;1.98
3673.79;1.98
3674.03;1.97
3674.27;1.97
3674.51;1.97
3674.75;1.97
3675.00;1.97
3675.24;1.97
3675.48;1.97
3675.72;1.97
3675.96;1.98
3676.20;1.98
3676.44;1.98
3676.68;1.98
3676.92;1.98
3677.17;1.98
3677.41;1.98
3677.65;1.98
3677.89;1.98
3678.13;1.98
3678.37;1.98
3678.61;1.98
3678.85;1.98
3679.09;1.98
3679.33;1.98
3679.58;1.98
3679.82;1.98
3680.06;1.98
3680.30;1.98
3680.54;1.98
3680.78;1.98
3681.02;1.98
3681.26;1.98
3681.50;1.98
3681.75;1.98
3681.99;1.98
3682.23;1.98
3682.47;1.98
3682.71;1.98
3682.95;1.98
3683.19;1.98
3683.43;1.98
3683.67;1.98
3683.91;1.98
3684.16;1.98
3684.40;1.98
3684.64;1.98
3684.88;1.98
3685.12;1.98
3685.36;1.98
3685.60;1.98
3685.84;1.98
3686.08;1.98
3686.33;1.97
3686.57;1.97
3686.81;1.97
3687.05;1.97
3687.29;1.97
3687.53;1.97
3687.77;1.97
3688.01;1.97
3688.25;1.97
3688.49;1.97
3688.74;1.97
3688.98;1.97
3689.22;1.97
3689.46;1.97
3689.70;1.97
3689.94;1.97
3690.18;1.97
3690.42;1.97
3690.66;1.97
3690.91;1.97
3691.15;1.97
3691.39;1.97
3691.63;1.97
3691.87;1.97
3692.11;1.97
3692.35;1.97
3692.59;1.97
3692.83;1.97
3693.08;1.97
3693.32;1.97
3693.56;1.97
3693.80;1.97
3694.04;1.97
3694.28;1.97
3694.52;1.97
3694.76;1.97
3695.00;1.97
3695.24;1.97
3695.49;1.97
3695.73;1.97
3695.97;1.97
3696.21;1.97
3696.45;1.97
3696.69;1.97
3696.93;1.97
3697.17;1.97
3697.41;1.97
3697.66;1.97
3697.90;1.97
3698.14;1.97
3698.38;1.97
3698.62;1.97
3698.86;1.97
3699.10;1.97
3699.34;1.97
3699.58;1.97
3699.82;1.97
3700.07;1.97
3700.31;1.97
3700.55;1.96
3700.79;1.96
3701.03;1.96
3701.27;1.97
3701.51;1.97
3701.75;1.97
3701.99;1.97
3702.24;1.97
3702.48;1.97
3702.72;1.97
3702.96;1.97
3703.20;1.97
3703.44;1.97
3703.68;1.97
3703.92;1.97
3704.16;1.97
3704.41;1.97
3704.65;1.97
3704.89;1.97
3705.13;1.97
3705.37;1.97
3705.61;1.97
3705.85;1.97
3706.09;1.97
3706.33;1.97
3706.57;1.97
3706.82;1.96
3707.06;1.96
3707.30;1.96
3707.54;1.96
3707.78;1.96
3708.02;1.96
3708.26;1.96
3708.50;1.96
3708.74;1.96
3708.99;1.96
3709.23;1.96
3709.47;1.96
3709.71;1.96
3709.95;1.96
3710.19;1.96
3710.43;1.96
3710.67;1.96
3710.91;1.96
3711.15;1.96
3711.40;1.96
3711.64;1.96
3711.88;1.96
